model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,precision,recall,eval_loss,runtime,samples_per_second,steps_per_second,sequence_length,epoch,lr
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,3,0.8466557911908646,0.845669687814703,0.7002022608238313,0.8541893658749182,0.8460600834610799,0.3858676850795746,1.5433,397.188,25.27,70.0,10.0,0.0001
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,3,0.8317316751460335,0.8314150274325149,0.666277951874071,0.8344580753383888,0.8318250790509119,0.379631906747818,13.0799,405.737,25.382,70.0,4.0,0.0001
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,3,0.6518518518518519,0.6509132922535212,0.3053500794661878,0.6535026901103778,0.6518518518518519,0.6153555512428284,0.8682,932.992,14.974,100.0,4.93,0.0001
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,3,0.8772424017790956,0.876997448530566,0.7574845619075417,0.8802547730057174,0.8772358049530867,0.2713061571121216,7.1105,948.598,14.908,100.0,0.59,0.0001
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,3,0.7835365853658537,0.7762984736270808,0.607765253580131,0.8256886611146701,0.7835365853658536,0.4559859335422516,0.3909,839.012,15.348,100.0,12.2,0.0001
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,3,0.6485355648535565,0.6343968531468531,0.3207228833091632,0.6740798811685096,0.6477240896358544,0.6701324582099915,0.2736,873.449,14.618,100.0,16.67,0.0001
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,3,0.6802973977695167,0.6799832195060257,0.3612598890570557,0.6809796149490375,0.6802809497056707,0.6045734882354736,2.011,936.356,14.918,100.0,2.12,0.0001
NT 500M 1000G,covid,Covid Variants (virus),GUE,3,0.5284685863874345,0.5372070726538252,0.4692820251922507,0.5685124301455773,0.5268525156380168,1.3093103170394895,104.6133,87.637,21.909,1000.0,3.0,0.0001
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,3,0.8857957036387549,0.8777052018024509,0.8058087440539393,0.8770375646525258,0.8795287670132995,0.2849248051643371,17.4081,262.062,16.429,400.0,5.0,0.0001
NT 500M 1000G,H3,EMP (yeast),GUE,4,0.863059452237809,0.8629802121968305,0.7263683756193903,0.8634528819304161,0.8629156923296621,0.3397561907768249,6.3196,236.884,14.874,500.0,3.0,0.0001
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,4,0.7062027231467474,0.6932157495369541,0.3915102069132033,0.7007482410999974,0.690886158301216,0.5811411738395691,13.9465,236.977,14.842,500.0,3.0,0.0001
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,4,0.7305045871559633,0.7253465084447036,0.4515203404220456,0.7272484286917644,0.7242816583908775,0.5434505939483643,14.7648,236.237,14.765,500.0,3.0,0.0001
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,4,0.6988636363636364,0.6885683760683761,0.3882439931854343,0.7006418683783157,0.6878139885045822,0.5855222344398499,13.3981,236.451,14.778,500.0,3.0,0.0001
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,4,0.6702508960573477,0.6542102731734254,0.311348397979606,0.6589229317911489,0.6524918774023429,0.6104748845100403,12.9472,237.04,14.829,500.0,3.0,0.0001
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,4,0.6130434782608696,0.5944481798336039,0.2201217433342928,0.6182108140064878,0.6024728200540709,0.6484862565994263,15.5254,237.031,14.814,500.0,3.0,0.0001
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,4,0.7964632454923717,0.7944274298498607,0.591612171776519,0.7982741744371749,0.7933584196943697,0.4668027460575104,12.1947,236.497,14.843,500.0,3.0,0.0001
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,4,0.7398344728319539,0.7378132542029843,0.4760541239144776,0.7373155135220676,0.7387407438440672,0.5193489193916321,11.7593,236.324,14.797,500.0,3.0,0.0001
NT 500M 1000G,H4,EMP (yeast),GUE,4,0.892539356605065,0.8913000518911849,0.7827033609275786,0.890715667311412,0.8919887289284507,0.2909396290779114,6.187,236.14,14.87,500.0,3.0,0.0001
NT 500M 1000G,H4ac,EMP (yeast),GUE,4,0.6756598240469208,0.6723642219151958,0.3464785685604108,0.6745013758231544,0.6719863208891421,0.6019521355628967,14.4244,236.405,14.836,500.0,3.0,0.0001
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,4,0.9451013513513512,0.9451013121899196,0.8903118477749561,0.9451616401142566,0.9451502077341004,0.1419539153575897,16.7444,353.551,22.097,300.0,4.0,0.0001
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,4,0.961183342754852,0.9611782137039476,0.9223575197744996,0.9611867518294728,0.9611707680835198,0.1213434487581253,14.985,354.155,22.156,300.0,4.0,0.0001
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,4,0.9037520391517128,0.9037018103005274,0.8074469533423149,0.9036331885169094,0.9038137850218388,0.2432156950235366,1.763,347.711,22.122,300.0,10.0,0.0001
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,4,0.819,0.818450813711477,0.641895285578212,0.822907176839761,0.819,0.392583101987838,1.1052,904.201,14.467,100.0,3.0,0.0001
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,4,0.847,0.846390323192752,0.699575447386019,0.852597843361202,0.847,0.381569474935531,1.1056,904.46,14.471,100.0,3.0,0.0001
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,4,0.749,0.747728298351992,0.503098064908839,0.754124159553231,0.749,0.504588305950164,1.1059,904.201,14.467,100.0,3.0,0.0001
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,4,0.691,0.685263935219373,0.396734595045941,0.706018768201919,0.691,0.573681056499481,1.1023,907.233,14.516,100.0,3.0,0.0001
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,4,0.831,0.830837434774818,0.66327604401562,0.832277273840643,0.831,0.397267043590545,1.1039,905.843,14.493,100.0,3.0,0.0001
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,4,0.8288851351351352,0.8288038464666572,0.6586035691596851,0.8296538615466775,0.8289500836383027,0.3855060040950775,14.4735,409.022,25.564,70.0,4.0,0.0001
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,4,0.8515497553017944,0.8512393829086498,0.704888054750013,0.8536584058654546,0.8512338187702265,0.3567912876605987,1.5578,393.495,25.035,70.0,10.0,0.0001
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,4,0.8394573205200678,0.8394531649452909,0.678992416992284,0.8395209464310116,0.8394714723637102,0.3862055242061615,13.1962,402.162,25.159,70.0,4.0,0.0001
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,4,0.660493827160493,0.645421681568772,0.352335870040272,0.693372803666921,0.660493827160493,0.62639832496643,0.9143,885.882,14.218,100.0,4.93,0.0001
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,4,0.874870274277242,0.874553394588959,0.753530919663695,0.878677734263632,0.874862842142912,0.272333413362503,7.3809,913.844,14.361,100.0,0.59,0.0001
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,4,0.789634146341463,0.785955454674421,0.600268767740063,0.811015291252445,0.789634146341463,0.374060630798339,0.4099,800.127,14.636,100.0,12.2,0.0001
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,4,0.602510460251046,0.549477151417743,0.276434888003334,0.688989264205289,0.601085434173669,0.818009376525878,0.2841,841.315,14.081,100.0,16.67,0.0001
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,4,0.685608072225172,0.685458949302597,0.371537260582365,0.685940717600493,0.685596702247913,0.603029549121856,2.0849,903.178,14.389,100.0,2.12,0.0001
NT 500M 1000G,covid,Covid Variants (virus),GUE,4,0.551156195462478,0.558865890950308,0.493915604486099,0.580235503782155,0.550689942728532,1.24331092834472,106.8327,85.816,21.454,1000.0,3.0,0.0001
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,4,0.8877685225778168,0.8788602227834299,0.8073429436747971,0.8856606174930907,0.873775349987414,0.2773295640945434,16.8989,269.958,16.924,400.0,5.0,0.0001
NT 500M 1000G,H3,EMP (yeast),GUE,5,0.8577154308617234,0.857556525347899,0.7161635799522982,0.8586745110681281,0.8574900483747167,0.3531278967857361,6.3536,235.614,14.795,500.0,3.0,0.0001
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,5,0.7043872919818457,0.6936766851963567,0.3896617980682744,0.6978518868514492,0.6918560384867622,0.5778914093971252,14.003,236.021,14.783,500.0,3.0,0.0001
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,5,0.7293577981651376,0.7260373178836159,0.4520921666934436,0.7258728142230972,0.7262194853866928,0.5495436787605286,14.8069,235.566,14.723,500.0,3.0,0.0001
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,5,0.6985479797979798,0.6869015450118873,0.3879995383467703,0.701866289867126,0.6864397986612809,0.5853434205055237,13.4047,236.334,14.771,500.0,3.0,0.0001
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,5,0.6686217008797654,0.6462368934406932,0.3020651202078815,0.6578690127077225,0.6444921572657347,0.6124241948127747,12.9631,236.749,14.811,500.0,3.0,0.0001
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,5,0.6342391304347826,0.6340990643866509,0.2701985378802045,0.6348892850399397,0.6353095797249267,0.6394453048706055,15.5768,236.249,14.766,500.0,3.0,0.0001
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,5,0.7936893203883495,0.7924483960343636,0.5854794659615771,0.7936098906673308,0.7918721541392495,0.4605819880962372,12.2479,235.468,14.778,500.0,3.0,0.0001
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,5,0.7538682979489025,0.7513983577535878,0.502835497809828,0.7511628405293564,0.7516729159902384,0.5152732133865356,11.7806,235.897,14.77,500.0,3.0,0.0001
NT 500M 1000G,H4,EMP (yeast),GUE,5,0.8884325804243669,0.8864301094242173,0.7734864430402291,0.8886809098231752,0.8848151931614064,0.2905791401863098,6.2222,234.806,14.786,500.0,3.0,0.0001
NT 500M 1000G,H4ac,EMP (yeast),GUE,5,0.672434017595308,0.6660631675994731,0.3395988119894201,0.6733764203890655,0.6662961907476014,0.5995544195175171,14.479,235.513,14.78,500.0,3.0,0.0001
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,5,0.9440878378378378,0.944068174305367,0.8884081586962789,0.9444040026417408,0.9440042459936996,0.152577742934227,16.7785,352.833,22.052,300.0,4.0,0.0001
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,5,0.9559072922555116,0.9559069400026076,0.9119336312392672,0.9559464157889356,0.9559872163630552,0.1160914674401283,15.038,352.905,22.077,300.0,4.0,0.0001
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,5,0.8825448613376835,0.8824068548043311,0.7716367336795312,0.8874688413271445,0.8841749227655268,0.278443694114685,1.7724,345.858,22.004,300.0,10.0,0.0001
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,5,0.819,0.8182320303281363,0.6434604089880769,0.8244837758112095,0.819,0.3909916877746582,1.1045,905.407,14.487,100.0,3.0,0.0001
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,5,0.825,0.8223117545343501,0.67060789579953,0.8459345768528256,0.825,0.3861455619335174,1.1087,901.971,14.432,100.0,3.0,0.0001
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,5,0.763,0.7611077343638966,0.5345362839578592,0.7716055502542558,0.763,0.5077105760574341,1.1064,903.868,14.462,100.0,3.0,0.0001
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,5,0.717,0.7149404447130517,0.4404105890797077,0.7234579343013078,0.7170000000000001,0.545418918132782,1.1054,904.635,14.474,100.0,3.0,0.0001
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,5,0.829,0.8288560679531486,0.6591095561963742,0.8301104916940588,0.829,0.4052026271820068,1.105,904.962,14.479,100.0,3.0,0.0001
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,5,0.8375,0.8374999814531572,0.6750093305416907,0.8375041259756819,0.8375052045668705,0.3832267820835113,14.8327,399.119,24.945,70.0,4.0,0.0001
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,5,0.833605220228385,0.8329967948717948,0.6705761362905611,0.8374212954976712,0.8331683273718276,0.3759277760982513,1.6033,382.335,24.325,70.0,10.0,0.0001
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,5,0.8422837761447145,0.8422836865466921,0.6845703039022225,0.8422844713722082,0.8422858325313676,0.379017025232315,13.5286,392.28,24.541,70.0,4.0,0.0001
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,5,0.6950617283950618,0.6946144253356921,0.3912713431807972,0.6962113035372615,0.6950617283950618,0.6035298109054565,0.9114,888.767,14.264,100.0,4.93,0.0001
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,5,0.8760563380281691,0.8758377640342816,0.7547528643902086,0.8787074052922139,0.8760501368237545,0.2711890637874603,7.377,914.325,14.369,100.0,0.59,0.0001
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,5,0.8079268292682927,0.8048780487804879,0.6360509235234946,0.8284552845528455,0.8079268292682927,0.374659925699234,0.4114,797.248,14.584,100.0,12.2,0.0001
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,5,0.606694560669456,0.605859649122807,0.2147905524387367,0.6078951088493073,0.6068977591036415,0.6738619208335876,0.2798,854.273,14.297,100.0,16.67,0.0001
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,5,0.6866702071163038,0.6863828321721752,0.3739826116169193,0.6873288950782921,0.6866543249152209,0.6070404648780823,2.1103,892.285,14.216,100.0,2.12,0.0001
NT 500M 1000G,covid,Covid Variants (virus),GUE,5,0.512325479930192,0.5166854718042149,0.4505476057758931,0.5380031022691966,0.5125024672539764,1.3385118246078491,106.8846,85.775,21.444,1000.0,3.0,0.0001
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,5,0.8903989478298991,0.8809679567608403,0.8113925841771363,0.8905283900114319,0.8735454560994733,0.277476966381073,16.9181,269.652,16.905,400.0,5.0,0.0001
NT 500M 1000G,H3,EMP (yeast),GUE,6,0.8577154308617234,0.8574212400816497,0.7171691905152172,0.8597875896274731,0.8573856232484247,0.3442195355892181,6.3921,234.195,14.706,500.0,3.0,0.0001
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,6,0.6968229954614221,0.6909658454647256,0.3820651691790777,0.6905141204992956,0.6915524596251343,0.5811234712600708,14.0261,235.633,14.758,500.0,3.0,0.0001
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,6,0.7299311926605505,0.7254011553273427,0.4511336647883813,0.7264470788536963,0.7246900076340659,0.5438001751899719,14.7703,236.149,14.759,500.0,3.0,0.0001
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,6,0.6982323232323232,0.6863745716993512,0.3874139774615525,0.7017653475282517,0.6859704748254212,0.5845239758491516,13.4291,235.906,14.744,500.0,3.0,0.0001
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,6,0.6614532420984034,0.6450368639724926,0.2929157704702271,0.6494870369779827,0.6434901151375485,0.613467812538147,13.0085,235.923,14.76,500.0,3.0,0.0001
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,6,0.6301630434782609,0.6300329769467187,0.2621360920844982,0.6308687943262412,0.6312676011250492,0.6443662047386169,15.6008,235.885,14.743,500.0,3.0,0.0001
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,6,0.7988904299583911,0.7972679802377731,0.5961123348861959,0.7997401770934192,0.7963816189485347,0.4643285572528839,12.2649,235.143,14.758,500.0,3.0,0.0001
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,6,0.7463116228859302,0.7444371700857673,0.4894227362071723,0.7439070958934613,0.7455182923636059,0.518849790096283,11.8358,234.796,14.701,500.0,3.0,0.0001
NT 500M 1000G,H4,EMP (yeast),GUE,6,0.8863791923340179,0.8849470955695387,0.7699077725946653,0.884715821812596,0.8851920980978167,0.2884834408760071,6.2168,235.009,14.799,500.0,3.0,0.0001
NT 500M 1000G,H4ac,EMP (yeast),GUE,6,0.673900293255132,0.6683790283790283,0.3424898558550212,0.6741818181818182,0.6683575567588107,0.6017448306083679,14.4921,235.3,14.767,500.0,3.0,0.0001
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,6,0.9454391891891892,0.9454385026245108,0.8910777925615064,0.9455714716083562,0.945506323334703,0.1516419649124145,16.7975,352.433,22.027,300.0,4.0,0.0001
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,6,0.9587337478801584,0.9587337420193582,0.9177045054923764,0.958856098152705,0.9588484073718972,0.1151397600769996,15.0663,352.244,22.036,300.0,4.0,0.0001
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,6,0.9184339314845024,0.9184076582332396,0.8369914151126765,0.9183486629194344,0.9186428038777033,0.3239214420318603,1.7846,343.493,21.854,300.0,10.0,0.0001
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,6,0.818,0.8170515954709212,0.6426984034736611,0.8247336775374159,0.8180000000000001,0.3974728882312774,1.1026,906.936,14.511,100.0,3.0,0.0001
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,6,0.828,0.825225276489548,0.6778769644491712,0.850241752233859,0.828,0.3890447616577148,1.101,908.236,14.532,100.0,3.0,0.0001
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,6,0.765,0.7649602782870305,0.5301792308751745,0.7651792611805581,0.765,0.4971251785755157,1.1022,907.316,14.517,100.0,3.0,0.0001
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,6,0.721,0.7194217473287241,0.4470580158829694,0.7260869565217392,0.7210000000000001,0.5458710193634033,1.1022,907.293,14.517,100.0,3.0,0.0001
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,6,0.823,0.8227829090636029,0.6475885402751728,0.8245904934177469,0.823,0.4088228344917297,1.103,906.618,14.506,100.0,3.0,0.0001
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,6,0.8319256756756757,0.831876739825573,0.6644039304496832,0.8324262184877023,0.8319778632422443,0.3832192122936249,15.4814,382.393,23.9,70.0,4.0,0.0001
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,6,0.8548123980424144,0.8542523208441861,0.7135056970521413,0.8591581968451263,0.8543636092658831,0.3182972371578216,1.6106,380.602,24.214,70.0,10.0,0.0001
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,6,0.8379498775202563,0.8379402048847251,0.6760413409044307,0.8380718578186932,0.8379694908360025,0.3816987574100494,13.293,399.233,24.976,70.0,4.0,0.0001
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,6,0.6123456790123457,0.597412958003305,0.2434783153383838,0.6319180465176213,0.6123456790123456,0.6516386270523071,0.9084,891.694,14.311,100.0,4.93,0.0001
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,6,0.8766493699036323,0.8763144280908786,0.7573847783599966,0.8807542699227955,0.8766416740432976,0.2703050076961517,7.3663,915.658,14.39,100.0,0.59,0.0001
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,6,0.801829268292683,0.7989873942845291,0.6214871723686011,0.8199211822660099,0.801829268292683,0.382984310388565,0.4119,796.359,14.568,100.0,12.2,0.0001
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,6,0.6276150627615062,0.6105710257959394,0.2785172474824943,0.6530008453085376,0.626750700280112,0.7011365294456482,0.2862,835.102,13.977,100.0,16.67,0.0001
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,6,0.6707381837493361,0.6704964708751237,0.3419401681267287,0.6712165336157272,0.6707239892511693,0.6047735810279846,2.0839,903.614,14.396,100.0,2.12,0.0001
NT 500M 1000G,covid,Covid Variants (virus),GUE,6,0.5232329842931938,0.530918521549258,0.4629829371603083,0.5559637665998443,0.5245805252635157,1.3134711980819702,106.6788,85.94,21.485,1000.0,3.0,0.0001
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,6,0.8882069267864972,0.8782864607451013,0.8073015674235071,0.8900824929726664,0.8691019058169293,0.2878615260124206,16.9462,269.205,16.877,400.0,5.0,0.0001
NT 500M 1000G,H3,EMP (yeast),GUE,7,0.8610554442217769,0.8609705131181797,0.7223842234132045,0.8614787188774982,0.8609057317791542,0.3408421277999878,6.3749,234.829,14.745,500.0,3.0,0.0001
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,7,0.6986384266263238,0.6874615472257036,0.377464456653146,0.691854716862898,0.6856605591540819,0.5781139731407166,14.0339,235.501,14.75,500.0,3.0,0.0001
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,7,0.7353784403669725,0.7299842029271761,0.4611362960477623,0.7324266181442547,0.728724538125697,0.5441728234291077,14.7312,236.777,14.799,500.0,3.0,0.0001
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,7,0.6972853535353535,0.6866741918467132,0.3850130714315947,0.6992296582437638,0.6860102889297486,0.5825442671775818,13.4559,235.436,14.715,500.0,3.0,0.0001
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,7,0.6705767350928641,0.6425047305839816,0.3029555843686,0.6621671536468383,0.6414930274659683,0.6114906668663025,12.9757,236.52,14.797,500.0,3.0,0.0001
